DATE	TIME	TEMP	RH	WINDSPD	WINDIR	GLOBAL	UVA	UVB	VISIBLE	RAIN	PRESS	MAXGUST	GUSTIME
dd/mm/yy	HH:MM:SS	oC	%	m/s	degrees	W/m2	W/m2	W/m2	micromol/m2s	mm	hPa	m/s	hhmm
---------------------------------------------------------------------------------------------
15/07/2014	03:05:00	8.0	61	0.9	256	0.2	-0.0	0.01	-1	0.0	1011	1.8	302
15/07/2014	03:10:00	8.0	61	2.0	253	0.2	-0.0	0.01	-0	0.0	1011	3.7	309
15/07/2014	03:15:00	7.9	61	2.8	264	0.0	-0.0	0.01	-1	0.0	1011	4.2	311
15/07/2014	03:20:00	7.9	61	2.3	265	0.1	-0.0	0.01	-1	0.0	1011	4.4	318
15/07/2014	03:25:00	7.9	61	2.5	266	0.1	0.0	0.01	-1	0.0	1011	5.0	320
15/07/2014	03:30:00	7.7	62	2.4	271	0.2	-0.0	0.01	-1	0.0	1011	3.4	327
15/07/2014	03:35:00	7.6	63	2.0	280	0.1	-0.0	0.01	-1	0.0	1011	4.1	333
15/07/2014	03:40:00	7.4	63	2.7	298	0.1	-0.0	0.01	-1	0.0	1011	4.2	338
15/07/2014	03:45:00	7.3	64	2.4	289	0.1	-0.0	0.01	-1	0.0	1011	4.9	342
15/07/2014	03:50:00	7.2	64	1.7	276	0.1	-0.0	0.01	-1	0.0	1011	3.7	346
15/07/2014	03:55:00	7.3	65	2.2	285	0.1	-0.0	0.01	-1	0.0	1011	3.4	353
15/07/2014	04:00:00	7.4	65	2.7	265	0.1	-0.0	0.01	-1	0.0	1011	4.9	356
15/07/2014	04:05:00	7.5	66	2.6	257	0.1	-0.0	0.01	-1	0.0	1011	4.9	403
15/07/2014	04:10:00	7.5	66	2.4	272	0.1	-0.0	0.01	-1	0.0	1011	5.6	409
15/07/2014	04:15:00	7.6	66	2.7	255	0.1	-0.0	0.01	-1	0.0	1011	4.0	413
15/07/2014	04:20:00	7.7	67	4.1	253	0.2	-0.0	0.01	-1	0.0	1011	6.5	419
15/07/2014	04:25:00	7.8	67	3.8	254	0.2	-0.0	0.01	-1	0.0	1011	7.1	424
15/07/2014	04:30:00	7.9	67	4.0	249	0.2	-0.0	0.01	-1	0.0	1011	6.3	428
15/07/2014	04:35:00	7.9	68	3.2	246	0.1	0.0	0.01	-1	0.0	1011	5.2	432
15/07/2014	04:40:00	7.8	68	3.7	254	0.1	-0.0	0.01	-1	0.0	1011	6.1	436
15/07/2014	04:45:00	7.8	69	4.4	244	0.2	0.0	0.01	-1	0.0	1011	7.2	443
15/07/2014	04:50:00	7.8	70	5.3	259	0.1	-0.0	0.01	-1	0.0	1011	7.7	448
15/07/2014	04:55:00	7.8	71	5.5	243	0.0	-0.0	0.01	-1	0.0	1011	8.4	454
15/07/2014	05:00:00	7.8	71	4.2	240	0.1	-0.0	0.01	-1	0.0	1011	6.8	459
15/07/2014	05:05:00	7.8	70	3.8	248	0.1	-0.0	0.01	-1	0.0	1011	5.9	502
15/07/2014	05:10:00	7.8	70	4.3	256	0.1	0.0	0.01	-1	0.0	1012	6.3	506
15/07/2014	05:15:00	7.8	70	3.8	259	0.1	0.0	0.01	-1	0.0	1012	7.5	513
15/07/2014	05:20:00	7.8	70	4.4	264	0.1	-0.0	0.01	-1	0.0	1012	6.9	516
15/07/2014	05:25:00	7.8	70	4.1	263	0.2	0.0	0.01	-1	0.0	1012	7.0	525
15/07/2014	05:30:00	7.7	70	3.3	254	0.1	-0.0	0.01	-1	0.0	1011	4.5	525
15/07/2014	05:35:00	7.6	70	4.2	262	0.1	-0.0	0.01	-1	0.0	1011	6.4	533
15/07/2014	05:40:00	7.6	70	4.4	276	0.2	-0.0	0.01	-1	0.0	1012	6.5	536
15/07/2014	05:45:00	7.6	70	4.0	269	0.1	-0.0	0.01	-1	0.0	1012	6.1	542
15/07/2014	05:50:00	7.6	70	4.1	289	0.2	-0.0	0.01	-1	0.0	1011	6.1	546
15/07/2014	05:55:00	7.5	70	4.0	267	0.2	-0.0	0.01	-1	0.0	1012	5.6	553
15/07/2014	06:00:00	7.5	70	4.1	280	0.2	-0.0	0.01	-1	0.0	1012	7.1	556
15/07/2014	06:05:00	7.4	70	4.6	270	0.2	-0.0	0.01	-1	0.0	1012	6.7	604
15/07/2014	06:10:00	7.4	69	4.3	268	0.1	0.0	0.01	-1	0.0	1012	7.4	608
15/07/2014	06:15:00	7.6	68	3.7	255	0.1	-0.0	0.01	-1	0.0	1012	6.1	612
15/07/2014	06:20:00	7.5	69	3.2	268	0.2	-0.0	0.01	-1	0.0	1012	5.1	616
15/07/2014	06:25:00	7.5	69	3.4	274	0.2	-0.0	0.01	-1	0.0	1012	5.1	623
15/07/2014	06:30:00	7.6	69	3.9	260	0.0	-0.0	0.01	-1	0.0	1012	7.4	627
15/07/2014	06:35:00	7.7	69	3.6	263	0.2	0.0	0.01	-1	0.0	1012	5.5	634
15/07/2014	06:40:00	7.7	69	4.1	263	0.2	-0.0	0.01	-1	0.0	1012	6.2	637
15/07/2014	06:45:00	7.7	69	4.1	253	0.1	-0.0	0.01	-1	0.0	1012	6.2	645
15/07/2014	06:50:00	7.8	70	4.2	272	0.1	0.0	0.01	-1	0.0	1012	6.0	648
15/07/2014	06:55:00	7.8	70	4.2	271	0.2	-0.0	0.01	-1	0.0	1012	5.4	652
15/07/2014	07:00:00	7.8	70	4.2	262	0.2	-0.0	0.01	-1	0.0	1012	6.5	658
15/07/2014	07:05:00	7.8	70	3.2	266	0.1	0.0	0.01	-1	0.0	1012	5.4	701
15/07/2014	07:10:00	7.8	70	3.2	270	0.2	-0.0	0.01	-1	0.0	1012	5.3	705
15/07/2014	07:15:00	7.8	71	3.2	267	0.1	-0.0	0.01	-1	0.0	1012	6.0	713
15/07/2014	07:20:00	7.7	72	2.6	256	0.1	0.0	0.01	-1	0.0	1012	4.8	719
15/07/2014	07:25:00	7.6	72	2.3	261	0.0	-0.0	0.01	-1	0.0	1012	3.7	723
15/07/2014	07:30:00	7.6	73	2.6	255	0.2	-0.0	0.01	-1	0.0	1012	4.6	729
15/07/2014	07:35:00	7.6	72	2.7	267	0.1	-0.0	0.01	-1	0.0	1012	5.2	734
15/07/2014	07:40:00	7.6	72	2.7	256	0.2	-0.0	0.01	-1	0.0	1012	4.2	735
15/07/2014	07:45:00	7.7	71	2.9	260	0.3	-0.0	0.01	-1	0.0	1012	4.5	743
15/07/2014	07:50:00	7.8	71	3.5	271	0.5	0.0	0.01	-1	0.0	1012	5.5	747
15/07/2014	07:55:00	7.9	70	4.1	266	0.5	0.0	0.01	-1	0.0	1013	5.0	752
15/07/2014	08:00:00	7.9	71	3.8	266	0.5	0.0	0.01	-0	0.0	1013	6.2	758
15/07/2014	08:05:00	7.8	71	3.5	271	1.4	0.0	0.01	1	0.0	1012	5.6	802
15/07/2014	08:10:00	7.8	71	3.3	265	2.5	0.1	0.01	3	0.0	1012	5.3	809
15/07/2014	08:15:00	7.8	71	3.2	267	3.5	0.1	0.01	6	0.0	1012	5.2	810
15/07/2014	08:20:00	7.7	71	2.6	261	5.4	0.2	0.01	9	0.0	1012	4.4	818
15/07/2014	08:25:00	7.7	71	2.7	264	8.9	0.3	0.02	14	0.0	1012	5.3	822
15/07/2014	08:30:00	7.7	71	2.6	268	11.1	0.4	0.02	19	0.0	1013	4.5	827
15/07/2014	08:35:00	7.8	71	3.2	272	12.3	0.5	0.02	24	0.0	1013	5.1	832
15/07/2014	08:40:00	7.8	70	3.0	260	15.6	0.6	0.03	30	0.0	1013	6.0	840
15/07/2014	08:45:00	7.9	70	3.8	261	20.8	0.7	0.03	38	0.0	1013	6.4	844
15/07/2014	08:50:00	7.9	69	3.0	268	32.5	0.9	0.04	52	0.0	1013	5.4	846
15/07/2014	08:55:00	7.9	69	3.2	254	44.5	1.0	0.04	67	0.0	1013	6.1	853
15/07/2014	09:00:00	8.0	69	2.7	252	55.1	1.2	0.05	82	0.0	1013	5.2	857
15/07/2014	09:05:00	8.0	68	3.7	277	67.9	1.3	0.05	98	0.0	1013	6.2	902
15/07/2014	09:10:00	8.1	67	3.9	265	76.9	1.5	0.06	111	0.0	1013	7.3	908
15/07/2014	09:15:00	8.3	67	4.3	263	86.2	1.7	0.07	125	0.0	1013	6.9	913
15/07/2014	09:20:00	8.5	66	4.5	254	99.7	1.8	0.07	143	0.0	1013	7.4	915
15/07/2014	09:25:00	8.6	65	4.4	251	109.3	2.0	0.08	158	0.0	1013	7.2	921
15/07/2014	09:30:00	8.6	65	4.5	262	117.2	2.2	0.09	172	0.0	1013	7.0	926
15/07/2014	09:35:00	8.6	65	4.5	261	127.3	2.4	0.10	188	0.0	1013	7.5	931
15/07/2014	09:40:00	8.7	65	3.5	246	131.6	2.6	0.11	197	0.0	1013	6.7	936
15/07/2014	09:45:00	8.8	65	2.1	262	143.0	2.8	0.12	214	0.0	1013	4.0	943
15/07/2014	09:50:00	8.9	65	2.5	275	154.0	3.0	0.13	231	0.0	1013	4.3	947
15/07/2014	09:55:00	8.9	65	3.3	246	173.6	3.2	0.14	259	0.0	1013	5.3	953
15/07/2014	10:00:00	9.0	65	3.8	263	178.0	3.4	0.15	268	0.0	1013	6.1	955
15/07/2014	10:05:00	9.0	65	4.6	241	180.8	3.6	0.16	276	0.0	1013	7.3	1004
15/07/2014	10:10:00	9.1	65	3.4	258	192.0	3.8	0.17	292	0.0	1013	6.9	1009
15/07/2014	10:15:00	9.2	65	5.0	253	207.6	4.0	0.18	314	0.0	1013	8.5	1013
15/07/2014	10:20:00	9.3	64	4.0	263	214.5	4.2	0.19	326	0.0	1013	6.4	1019
15/07/2014	10:25:00	9.4	64	4.3	286	228.4	4.3	0.20	345	0.0	1013	6.9	1021
15/07/2014	10:30:00	9.6	63	4.5	263	285.4	4.6	0.21	419	0.0	1013	7.3	1025
15/07/2014	10:35:00	9.7	62	4.5	269	177.2	4.1	0.20	279	0.0	1013	6.8	1034
15/07/2014	10:40:00	9.7	62	4.8	253	217.4	4.6	0.22	335	0.0	1013	7.1	1038
15/07/2014	10:45:00	9.8	62	3.8	258	248.6	4.8	0.23	378	0.0	1013	6.2	1044
15/07/2014	10:50:00	9.9	61	4.0	266	178.4	4.6	0.23	288	0.0	1013	6.2	1048
15/07/2014	10:55:00	10.0	60	5.3	252	309.1	5.6	0.26	464	0.0	1013	10.3	1054
15/07/2014	11:00:00	9.9	60	5.5	266	222.9	5.1	0.25	353	0.0	1013	9.0	1059
15/07/2014	11:05:00	9.8	61	5.1	251	205.1	5.2	0.26	329	0.0	1013	8.7	1100
15/07/2014	11:10:00	9.8	61	5.9	240	219.9	5.4	0.27	353	0.0	1013	10.7	1108
15/07/2014	11:15:00	9.6	62	3.9	252	236.6	5.7	0.29	376	0.0	1013	6.7	1110
15/07/2014	11:20:00	9.8	62	3.8	254	303.2	6.2	0.31	469	0.0	1013	7.7	1119
15/07/2014	11:25:00	9.9	61	4.9	272	308.2	6.4	0.32	479	0.0	1014	9.0	1123
15/07/2014	11:30:00	9.8	62	4.2	245	269.7	6.3	0.32	431	0.0	1014	6.9	1126
15/07/2014	11:35:00	9.8	62	4.0	255	318.6	6.6	0.34	497	0.0	1014	6.4	1133
15/07/2014	11:40:00	9.8	61	4.5	251	318.3	6.7	0.34	500	0.0	1014	8.5	1137
15/07/2014	11:45:00	9.8	61	4.2	255	320.9	6.8	0.35	504	0.0	1014	7.5	1142
15/07/2014	11:50:00	9.9	61	5.0	237	328.9	6.9	0.36	516	0.0	1014	10.6	1147
15/07/2014	11:55:00	9.8	61	4.6	237	334.4	7.0	0.36	524	0.0	1014	7.1	1151
15/07/2014	12:00:00	9.8	61	5.6	240	335.9	7.1	0.37	528	0.0	1014	8.9	1158
15/07/2014	12:05:00	9.9	61	5.4	256	339.0	7.2	0.37	532	0.0	1014	9.9	1203
15/07/2014	12:10:00	9.9	61	5.5	240	348.0	7.2	0.38	543	0.0	1014	7.6	1207
15/07/2014	12:15:00	10.0	60	4.7	248	353.7	7.3	0.38	551	0.0	1014	7.3	1211
15/07/2014	12:20:00	10.1	60	4.8	253	342.6	7.3	0.38	538	0.0	1013	8.0	1218
15/07/2014	12:25:00	10.0	60	4.9	230	271.7	6.7	0.36	440	0.0	1013	7.3	1222
15/07/2014	12:30:00	9.9	60	5.5	242	276.8	6.7	0.36	444	0.0	1013	8.8	1226
15/07/2014	12:35:00	9.9	60	4.5	243	266.6	6.6	0.36	429	0.0	1013	8.6	1230
15/07/2014	12:40:00	9.9	60	5.1	243	166.5	5.7	0.33	288	0.0	1013	8.8	1239
15/07/2014	12:45:00	9.7	61	5.8	227	162.4	5.6	0.32	278	0.0	1013	11.0	1240
15/07/2014	12:50:00	9.7	61	5.7	239	170.1	5.6	0.32	288	0.0	1013	9.2	1245
15/07/2014	12:55:00	9.9	61	4.9	246	275.4	6.6	0.35	436	0.0	1013	8.3	1252
15/07/2014	13:00:00	9.9	61	4.8	240	280.1	6.5	0.35	441	0.0	1013	8.4	1259
15/07/2014	13:05:00	10.1	61	3.9	244	333.4	6.9	0.37	514	0.0	1013	6.9	1304
15/07/2014	13:10:00	10.1	60	5.1	234	204.9	6.0	0.34	336	0.0	1013	9.9	1307
15/07/2014	13:15:00	10.0	61	4.7	239	152.2	5.6	0.32	263	0.0	1013	9.7	1313
15/07/2014	13:20:00	9.8	61	5.5	243	188.3	5.8	0.32	313	0.0	1013	7.9	1318
15/07/2014	13:25:00	9.8	61	5.6	241	161.3	5.5	0.31	271	0.0	1013	8.1	1323
15/07/2014	13:30:00	9.8	61	5.7	247	125.5	5.2	0.30	220	0.0	1013	9.8	1329
15/07/2014	13:35:00	9.8	60	4.9	235	172.5	5.4	0.30	284	0.0	1013	7.6	1332
15/07/2014	13:40:00	9.7	60	5.6	250	171.2	5.3	0.29	283	0.0	1013	9.1	1338
15/07/2014	13:45:00	9.7	60	5.5	234	171.6	5.4	0.29	283	0.0	1013	10.2	1342
15/07/2014	13:50:00	9.7	60	5.0	233	271.8	6.2	0.32	421	0.0	1013	8.9	1350
15/07/2014	13:55:00	9.8	60	5.3	238	280.6	6.4	0.33	435	0.0	1013	8.1	1351
15/07/2014	14:00:00	9.9	60	5.2	246	316.6	6.6	0.33	483	0.0	1013	9.6	1356
15/07/2014	14:05:00	10.1	59	4.3	240	312.0	6.5	0.33	478	0.0	1013	8.6	1402
15/07/2014	14:10:00	10.2	59	4.1	247	255.7	6.0	0.31	402	0.0	1013	6.7	1405
15/07/2014	14:15:00	10.1	58	4.4	246	318.9	6.4	0.32	486	0.0	1013	8.1	1410
15/07/2014	14:20:00	10.3	58	2.9	253	225.9	5.4	0.28	355	0.0	1013	5.3	1419
15/07/2014	14:25:00	10.2	58	2.7	232	109.0	3.7	0.20	182	0.0	1013	6.0	1423
15/07/2014	14:30:00	10.0	59	4.6	246	136.7	4.1	0.21	223	0.0	1013	7.8	1427
15/07/2014	14:35:00	9.8	60	4.1	229	177.0	4.6	0.23	279	0.0	1013	6.5	1432
15/07/2014	14:40:00	9.9	60	4.0	249	198.8	4.8	0.24	312	0.0	1013	7.5	1436
15/07/2014	14:45:00	10.0	60	3.6	260	241.3	5.1	0.25	367	0.0	1013	7.6	1441
15/07/2014	14:50:00	10.2	59	3.3	260	278.1	5.2	0.24	415	0.0	1013	6.1	1447
15/07/2014	14:55:00	10.1	59	3.5	254	170.1	4.5	0.22	272	0.0	1013	6.3	1452
15/07/2014	15:00:00	9.9	60	3.5	263	200.1	4.5	0.21	310	0.0	1013	5.4	1456
15/07/2014	15:05:00	9.9	60	2.6	251	228.8	4.6	0.21	344	0.0	1013	5.5	1500
15/07/2014	15:10:00	10.1	60	3.5	250	202.7	4.2	0.20	308	0.0	1013	6.1	1508
15/07/2014	15:15:00	9.9	60	4.7	236	137.5	3.4	0.16	217	0.0	1013	8.2	1510
15/07/2014	15:20:00	9.7	61	5.2	250	110.1	2.7	0.13	172	0.0	1013	8.7	1519
15/07/2014	15:25:00	9.7	62	4.6	242	122.0	3.0	0.14	192	0.0	1013	7.8	1522
15/07/2014	15:30:00	9.6	62	4.7	236	58.4	3.0	0.14	113	0.0	1013	9.0	1525
15/07/2014	15:35:00	9.6	63	2.9	236	55.5	2.9	0.14	111	0.0	1013	4.4	1532
15/07/2014	15:40:00	9.6	63	3.3	244	117.2	3.0	0.13	184	0.0	1013	5.5	1535
15/07/2014	15:45:00	9.5	63	3.6	240	45.6	2.7	0.12	97	0.0	1013	6.8	1541
15/07/2014	15:50:00	9.5	63	3.4	249	75.1	2.6	0.11	131	0.0	1013	5.4	1545
15/07/2014	15:55:00	9.5	63	3.6	244	109.0	2.5	0.11	166	0.0	1013	6.1	1553
15/07/2014	16:00:00	9.5	63	3.5	259	49.9	2.2	0.10	97	0.0	1013	5.8	1555
15/07/2014	16:05:00	9.4	63	3.8	251	53.4	2.1	0.09	98	0.0	1013	6.8	1602
15/07/2014	16:10:00	9.6	63	3.8	257	99.8	1.9	0.08	142	0.0	1013	6.3	1607
15/07/2014	16:15:00	9.5	63	3.7	254	68.5	1.7	0.07	105	0.0	1013	5.2	1611
15/07/2014	16:20:00	9.5	63	3.6	262	35.4	1.5	0.06	66	0.0	1013	5.6	1615
15/07/2014	16:25:00	9.4	63	3.4	242	33.2	1.2	0.05	59	0.0	1013	8.2	1624
15/07/2014	16:30:00	9.4	63	3.4	242	40.6	1.0	0.04	61	0.0	1013	6.2	1626
15/07/2014	16:35:00	9.5	63	3.1	236	27.4	0.8	0.04	43	0.0	1013	6.1	1634
15/07/2014	16:40:00	9.5	63	3.4	237	20.4	0.7	0.03	33	0.0	1014	5.6	1636
15/07/2014	16:45:00	9.6	63	2.1	242	18.7	0.5	0.03	28	0.0	1014	3.3	1644
15/07/2014	16:50:00	9.6	63	3.5	231	12.7	0.4	0.02	20	0.0	1014	6.2	1647
15/07/2014	16:55:00	9.5	63	3.2	240	9.5	0.4	0.02	16	0.0	1014	6.8	1654
15/07/2014	17:00:00	9.5	64	3.3	249	6.4	0.3	0.02	12	0.0	1014	5.4	1700
15/07/2014	17:05:00	9.5	64	4.6	232	5.4	0.2	0.02	9	0.0	1014	6.8	1704
15/07/2014	17:10:00	9.5	64	3.8	237	4.1	0.2	0.01	8	0.0	1014	7.1	1709
15/07/2014	17:15:00	9.5	64	5.5	234	3.1	0.1	0.01	5	0.0	1014	10.2	1710
15/07/2014	17:20:00	9.4	65	4.9	235	1.9	0.1	0.01	3	0.0	1014	9.2	1715
15/07/2014	17:25:00	9.2	66	5.0	246	1.7	0.0	0.01	1	0.0	1014	7.3	1725
15/07/2014	17:30:00	9.1	67	4.8	244	0.5	0.0	0.01	0	0.0	1014	7.7	1728
15/07/2014	17:35:00	9.0	68	4.3	249	0.5	0.0	0.01	-1	0.0	1014	6.4	1731
15/07/2014	17:40:00	8.8	70	4.2	250	0.5	0.0	0.01	-1	0.0	1014	7.3	1735
15/07/2014	17:45:00	8.7	71	4.2	249	0.3	0.0	0.01	-1	0.0	1014	7.1	1741
15/07/2014	17:50:00	8.6	71	4.0	245	0.3	-0.0	0.01	-1	0.0	1014	7.6	1749
15/07/2014	17:55:00	8.6	71	3.9	265	0.2	-0.0	0.01	-1	0.0	1014	5.7	1754
15/07/2014	18:00:00	8.6	71	4.3	243	0.3	0.0	0.01	-1	0.0	1015	6.9	1759
15/07/2014	18:05:00	8.5	72	3.5	236	0.1	-0.0	0.01	-1	0.0	1015	5.0	1801
15/07/2014	18:10:00	8.4	72	3.5	239	0.2	0.0	0.01	-1	0.0	1015	6.3	1807
15/07/2014	18:15:00	8.3	73	3.4	251	0.2	0.0	0.01	-1	0.0	1015	5.1	1814
15/07/2014	18:20:00	8.3	73	4.1	261	0.2	-0.0	0.01	-1	0.0	1015	7.4	1817
15/07/2014	18:25:00	8.2	73	3.5	258	0.1	-0.0	0.01	-1	0.0	1015	5.6	1821
15/07/2014	18:30:00	8.2	73	3.2	266	0.2	-0.0	0.01	-1	0.0	1015	4.9	1825
15/07/2014	18:35:00	8.2	73	3.3	263	0.1	-0.0	0.01	-1	0.0	1015	4.8	1831
15/07/2014	18:40:00	8.1	73	2.7	279	0.1	-0.0	0.01	-1	0.0	1015	4.3	1837
15/07/2014	18:45:00	8.1	74	2.4	262	0.2	0.0	0.01	-1	0.0	1015	3.5	1844
15/07/2014	18:50:00	8.0	75	2.3	244	0.3	-0.0	0.01	-1	0.0	1015	3.7	1846
15/07/2014	18:55:00	8.0	74	2.8	268	0.1	-0.0	0.01	-1	0.0	1015	4.6	1850
15/07/2014	19:00:00	8.1	74	3.2	262	0.1	-0.0	0.01	-1	0.0	1015	6.4	1855
15/07/2014	19:05:00	8.1	74	3.0	262	0.1	-0.0	0.01	-1	0.0	1015	4.5	1904
15/07/2014	19:10:00	8.1	74	2.8	266	0.1	-0.0	0.01	-1	0.0	1015	4.3	1906
15/07/2014	19:15:00	8.1	74	2.6	264	0.3	0.0	0.01	-1	0.0	1015	4.6	1912
15/07/2014	19:20:00	8.1	74	3.5	263	0.0	-0.0	0.01	-1	0.0	1015	5.3	1919
15/07/2014	19:25:00	8.1	73	3.8	262	0.2	-0.0	0.01	-1	0.0	1015	6.2	1923
15/07/2014	19:30:00	8.1	73	3.9	262	0.2	-0.0	0.01	-1	0.0	1015	6.0	1927
15/07/2014	19:35:00	8.1	73	3.9	267	0.2	-0.0	0.01	-1	0.0	1015	6.0	1934
15/07/2014	19:40:00	8.1	73	3.5	270	0.1	-0.0	0.01	-1	0.0	1015	5.5	1937
15/07/2014	19:45:00	8.0	74	3.4	253	0.2	-0.0	0.01	-1	0.0	1016	4.9	1944
15/07/2014	19:50:00	7.9	75	3.2	257	0.2	-0.0	0.01	-1	0.0	1016	5.1	1948
15/07/2014	19:55:00	7.9	75	3.5	253	-0.0	-0.0	0.01	-1	0.0	1016	5.8	1951
15/07/2014	20:00:00	7.9	75	3.4	257	0.1	-0.0	0.01	-1	0.0	1016	5.1	1955
15/07/2014	20:05:00	7.9	75	2.9	264	0.2	-0.0	0.01	-1	0.0	1016	4.1	2001
15/07/2014	20:10:00	7.8	75	3.2	261	0.2	0.0	0.01	-1	0.0	1016	4.7	2006
15/07/2014	20:15:00	7.9	75	3.0	241	0.3	-0.0	0.01	-1	0.0	1016	4.4	2015
15/07/2014	20:20:00	7.8	76	3.2	251	0.2	-0.0	0.01	-1	0.0	1016	5.8	2016
15/07/2014	20:25:00	7.9	75	2.9	252	0.1	-0.0	0.01	-1	0.0	1016	5.7	2023
15/07/2014	20:30:00	7.9	74	2.9	255	0.1	-0.0	0.01	-1	0.0	1016	5.7	2025
15/07/2014	20:35:00	7.9	74	2.9	255	0.1	-0.0	0.01	-1	0.0	1016	4.9	2032
15/07/2014	20:40:00	7.9	74	3.6	262	0.1	-0.0	0.01	-1	0.0	1016	6.5	2037
15/07/2014	20:45:00	7.9	74	3.4	247	0.1	-0.0	0.01	-1	0.0	1016	5.4	2043
15/07/2014	20:50:00	8.0	72	4.3	240	0.1	-0.0	0.01	-1	0.0	1016	7.3	2046
15/07/2014	20:55:00	8.0	71	3.6	233	0.1	-0.0	0.01	-1	0.0	1016	6.3	2052
15/07/2014	21:00:00	8.0	71	3.3	238	0.1	0.0	0.01	-1	0.0	1016	6.9	2056
15/07/2014	21:05:00	7.9	72	3.3	241	0.0	0.0	0.01	-1	0.0	1016	5.5	2102
15/07/2014	21:10:00	7.9	72	3.4	236	0.2	-0.0	0.01	-1	0.0	1016	7.0	2107
15/07/2014	21:15:00	7.9	72	4.4	219	0.1	-0.0	0.01	-1	0.0	1016	7.3	2110
15/07/2014	21:20:00	7.9	72	4.7	220	0.0	-0.0	0.01	-1	0.0	1016	8.0	2117
15/07/2014	21:25:00	7.9	73	3.8	227	0.1	-0.0	0.01	-1	0.0	1017	6.3	2121
15/07/2014	21:30:00	7.9	73	4.1	227	0.1	-0.0	0.01	-1	0.0	1017	6.3	2125
15/07/2014	21:35:00	7.8	73	4.1	234	0.1	-0.0	0.01	-1	0.0	1017	7.3	2130
15/07/2014	21:40:00	7.8	73	3.2	225	0.3	-0.0	0.01	-1	0.0	1017	6.4	2139
15/07/2014	21:45:00	7.7	74	5.5	221	0.2	-0.0	0.01	-1	0.0	1017	8.4	2140
15/07/2014	21:50:00	7.4	78	4.3	223	0.1	-0.0	0.01	-0	0.0	1017	6.6	2149
15/07/2014	21:55:00	7.2	80	3.4	237	0.2	-0.0	0.01	3	0.0	1017	6.6	2150
15/07/2014	22:00:00	7.0	81	3.8	247	0.2	-0.0	0.01	3	0.0	1017	6.4	2156
15/07/2014	22:05:00	7.1	80	2.9	250	0.2	-0.0	0.01	2	0.0	1017	4.7	2202
15/07/2014	22:10:00	7.1	80	3.2	233	0.3	0.0	0.01	3	0.0	1017	5.2	2205
15/07/2014	22:15:00	7.1	79	4.8	226	0.1	0.0	0.01	6	0.2	1017	7.4	2212
15/07/2014	22:20:00	7.0	79	6.2	217	0.3	-0.0	0.01	4	0.2	1017	13.6	2216
15/07/2014	22:25:00	6.8	80	3.7	241	0.4	-0.0	0.01	2	0.0	1017	5.2	2222
15/07/2014	22:30:00	6.8	80	3.6	232	0.2	-0.0	0.01	1	0.0	1017	6.6	2228
15/07/2014	22:35:00	6.7	80	4.7	231	0.1	-0.0	0.01	3	0.0	1018	8.8	2231
15/07/2014	22:40:00	6.7	82	4.1	221	0.2	-0.0	0.01	2	0.2	1018	6.6	2235
15/07/2014	22:45:00	6.8	82	3.4	227	0.1	-0.0	0.01	2	0.0	1018	5.7	2240
15/07/2014	22:50:00	6.8	82	3.4	220	0.2	-0.0	0.01	1	0.0	1018	4.5	2247
15/07/2014	22:55:00	6.7	81	4.0	216	0.2	-0.0	0.01	4	0.2	1018	6.0	2251
15/07/2014	23:00:00	6.4	81	6.3	226	0.2	-0.0	0.01	3	0.0	1018	9.4	2257
15/07/2014	23:05:00	6.3	82	3.9	249	0.2	-0.0	0.01	2	0.0	1018	5.5	2300
15/07/2014	23:10:00	6.3	83	2.8	251	0.3	-0.0	0.01	2	0.0	1018	4.5	2309
15/07/2014	23:15:00	6.3	82	2.9	263	0.2	-0.0	0.01	2	0.0	1018	4.0	2312
15/07/2014	23:20:00	6.3	82	3.0	268	0.3	-0.0	0.01	1	0.0	1018	5.0	2319
15/07/2014	23:25:00	6.3	81	3.1	280	0.2	-0.0	0.01	-0	0.0	1018	4.4	2323
15/07/2014	23:30:00	6.3	81	3.0	283	0.2	-0.0	0.01	-0	0.0	1018	4.9	2329
15/07/2014	23:35:00	6.3	81	3.4	273	0.1	-0.0	0.01	-1	0.0	1018	5.1	2332
15/07/2014	23:40:00	6.4	80	3.8	266	0.2	-0.0	0.01	-1	0.0	1018	5.2	2336
15/07/2014	23:45:00	6.5	81	3.5	268	0.2	-0.0	0.01	-1	0.0	1018	6.6	2345
15/07/2014	23:50:00	6.4	80	3.9	268	0.0	-0.0	0.01	-1	0.0	1018	5.3	2347
15/07/2014	23:55:00	6.5	78	4.2	264	0.1	-0.0	0.01	-1	0.0	1018	6.2	2350
16/07/2014	00:00:00	6.5	78	4.1	260	0.3	-0.0	0.01	-0	0.0	1018	5.7	2358
16/07/2014	00:05:00	6.4	78	2.8	261	0.2	-0.0	0.01	-1	0.0	1018	4.1	3
16/07/2014	00:10:00	6.5	77	3.3	263	0.1	-0.0	0.01	-1	0.0	1018	6.4	9
16/07/2014	00:15:00	6.5	76	3.5	226	0.2	-0.0	0.01	-1	0.0	1018	6.8	13
16/07/2014	00:20:00	6.5	76	3.7	248	0.3	-0.0	0.01	-1	0.0	1018	5.6	16
16/07/2014	00:25:00	6.4	77	3.6	259	0.2	-0.0	0.01	-1	0.0	1018	5.5	25
16/07/2014	00:30:00	6.4	76	3.6	257	0.1	-0.0	0.01	-1	0.0	1018	5.6	27
