SourceFile,AEBBracketValue,AESetting,AFAreaHeight,AFAreaWidth,AFAreaXPositions,AFAreaYPositions,AFImageHeight,AFImageWidth,AFPoint,AFPointsInFocus,Aperture,ApertureValue,AutoExposureBracketing,AutoISO,AutoRotate,BaseISO,BitsPerSample,BulbDuration,CameraISO,CameraTemperature,CameraType,CanonExposureMode,CanonFirmwareVersion,CanonFlashMode,CanonImageHeight,CanonImageSize,CanonImageType,CanonImageWidth,CanonModelID,CircleOfConfusion,ColorComponents,ColorSpace,ComponentsConfiguration,CompressedBitsPerPixel,Compression,ContinuousDrive,Contrast,ControlMode,CreateDate,CustomRendered,DateStampMode,DateTimeOriginal,DigitalZoom,DigitalZoomRatio,Directory,DisplayAperture,DriveMode,EasyMode,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureTime,FileAccessDate,FileModifyDate,FileName,FileNumber,FilePermissions,FileSize,FileSource,FileType,FirmwareRevision,Flash,FlashBits,FlashExposureComp,FlashGuideNumber,FlashOutput,FlashpixVersion,FNumber,FocalLength,FocalLength35efl,FocalPlaneResolutionUnit,FocalPlaneXResolution,FocalPlaneXSize,FocalPlaneYResolution,FocalPlaneYSize,FocalType,FocalUnits,FocusContinuous,FocusDistanceLower,FocusDistanceUpper,FocusMode,FocusRange,FOV,HyperfocalDistance,ImageHeight,ImageSize,ImageStabilization,ImageWidth,InteropIndex,InteropVersion,ISO,Lens,Lens35efl,LensID,LensType,LightValue,MacroMode,Make,ManualFlashOutput,MaxAperture,MaxApertureValue,MaxFocalLength,MeasuredEV,MeteringMode,MIMEType,MinAperture,MinFocalLength,Model,ModifyDate,MyColorMode,NDFilter,NumAFPoints,OpticalZoomCode,Orientation,OwnerName,PrimaryAFPoint,Quality,RecordMode,RelatedImageHeight,RelatedImageWidth,ResolutionUnit,Saturation,ScaleFactor35efl,SceneCaptureType,SelfTimer,SelfTimer2,SensingMethod,SequenceNumber,Sharpness,ShootingMode,ShutterSpeed,ShutterSpeedValue,SlowShutter,SpotMeteringMode,SuperMacro,TargetAperture,TargetExposureTime,ThumbnailImage,ThumbnailImageValidArea,ThumbnailLength,ThumbnailOffset,UserComment,ValidAFPoints,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution,ZoomSourceWidth,ZoomTargetWidth
IMG_4428.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:18,Normal,Off,2014:07:12 15:58:18,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/125,2014:07:19 14:01:40+12:00,2014:07:12 15:58:18+12:00,IMG_4428.JPG,102-4428,rw-r--r--,1578 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.75 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.0,Normal,Canon,n/a,2.7,2.7,72 mm,12.66,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:18,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/125,1/125,Off,Center,Off,8,1/125,"(Binary data 3127 bytes, use -b option to extract)",0 0 0 0,3127,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4429.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:26,Normal,Off,2014:07:12 15:58:26,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/160,2014:07:19 14:01:40+12:00,2014:07:12 15:58:26+12:00,IMG_4429.JPG,102-4429,rw-r--r--,1506 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.71 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.66,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:26,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/160,1/159,Off,Center,Off,8,1/159,"(Binary data 2942 bytes, use -b option to extract)",0 0 0 0,2942,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4430.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:33,Normal,Off,2014:07:12 15:58:33,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/200,2014:07:19 14:01:40+12:00,2014:07:12 15:58:33+12:00,IMG_4430.JPG,102-4430,rw-r--r--,1435 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.75 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.6,Normal,Canon,n/a,2.7,2.7,72 mm,12.62,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:33,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/200,1/202,Off,Center,Off,8,1/202,"(Binary data 2762 bytes, use -b option to extract)",0 0 0 0,2762,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4431.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:39,Normal,Off,2014:07:12 15:58:39,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/250,2014:07:19 14:01:40+12:00,2014:07:12 15:58:39+12:00,IMG_4431.JPG,102-4431,rw-r--r--,1320 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.71 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.0,Normal,Canon,n/a,2.7,2.7,72 mm,12.66,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:39,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/250,1/251,Off,Center,Off,8,1/251,"(Binary data 2535 bytes, use -b option to extract)",0 0 0 0,2535,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4432.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:46,Normal,Off,2014:07:12 15:58:46,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/320,2014:07:19 14:01:41+12:00,2014:07:12 15:58:46+12:00,IMG_4432.JPG,102-4432,rw-r--r--,1227 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.68 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.59,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:46,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/320,1/318,Off,Center,Off,8,1/318,"(Binary data 2382 bytes, use -b option to extract)",0 0 0 0,2382,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4433.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:58:56,Normal,Off,2014:07:12 15:58:56,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/400,2014:07:19 14:01:41+12:00,2014:07:12 15:58:56+12:00,IMG_4433.JPG,102-4433,rw-r--r--,1122 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.69 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.6,Normal,Canon,n/a,2.7,2.7,72 mm,12.66,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:58:56,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/400,1/403,Off,Center,Off,8,1/403,"(Binary data 2170 bytes, use -b option to extract)",0 0 0 0,2170,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4434.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:59:05,Normal,Off,2014:07:12 15:59:05,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/500,2014:07:19 14:01:41+12:00,2014:07:12 15:59:05+12:00,IMG_4434.JPG,102-4434,rw-r--r--,1029 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.76 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.0,Normal,Canon,n/a,2.7,2.7,72 mm,12.62,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:59:05,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/500,1/501,Off,Center,Off,8,1/501,"(Binary data 1936 bytes, use -b option to extract)",0 0 0 0,1936,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4435.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:59:13,Normal,Off,2014:07:12 15:59:13,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/640,2014:07:19 14:01:41+12:00,2014:07:12 15:59:13+12:00,IMG_4435.JPG,102-4435,rw-r--r--,968 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.76 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.66,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:59:13,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/640,1/636,Off,Center,Off,8,1/636,"(Binary data 1800 bytes, use -b option to extract)",0 0 0 0,1800,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4436.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:59:22,Normal,Off,2014:07:12 15:59:22,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/800,2014:07:19 14:01:41+12:00,2014:07:12 15:59:22+12:00,IMG_4436.JPG,102-4436,rw-r--r--,918 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.67 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),15.6,Normal,Canon,n/a,2.7,2.7,72 mm,12.62,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:59:22,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/800,1/807,Off,Center,Off,8,1/807,"(Binary data 1649 bytes, use -b option to extract)",0 0 0 0,1649,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4437.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:59:49,Normal,Off,2014:07:12 15:59:49,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/125,2014:07:19 14:01:41+12:00,2014:07:12 15:59:49+12:00,IMG_4437.JPG,102-4437,rw-r--r--,1676 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.77 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.0,Normal,Canon,n/a,2.7,2.7,72 mm,12.78,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:59:49,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/125,1/125,Off,Center,Off,8,1/125,"(Binary data 3056 bytes, use -b option to extract)",0 0 0 0,3056,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4438.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 15:59:57,Normal,Off,2014:07:12 15:59:57,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/160,2014:07:19 14:01:41+12:00,2014:07:12 15:59:57+12:00,IMG_4438.JPG,102-4438,rw-r--r--,1574 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.73 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.75,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 15:59:57,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/160,1/159,Off,Center,Off,8,1/159,"(Binary data 2827 bytes, use -b option to extract)",0 0 0 0,2827,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4439.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 16:00:05,Normal,Off,2014:07:12 16:00:05,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/200,2014:07:19 14:01:41+12:00,2014:07:12 16:00:05+12:00,IMG_4439.JPG,102-4439,rw-r--r--,1490 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.77 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),13.6,Normal,Canon,n/a,2.7,2.7,72 mm,12.75,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 16:00:05,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/200,1/202,Off,Center,Off,8,1/202,"(Binary data 2631 bytes, use -b option to extract)",0 0 0 0,2631,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4440.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 16:00:11,Normal,Off,2014:07:12 16:00:11,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/250,2014:07:19 14:01:41+12:00,2014:07:12 16:00:11+12:00,IMG_4440.JPG,102-4440,rw-r--r--,1380 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.76 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.0,Normal,Canon,n/a,2.7,2.7,72 mm,12.81,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 16:00:11,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/250,1/251,Off,Center,Off,8,1/251,"(Binary data 2440 bytes, use -b option to extract)",0 0 0 0,2440,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
IMG_4441.JPG,0,Normal AE,48,253,0,0,264,1408,Manual AF point selection,0,8.0,8.0,Off,100,None,100,8,0,100,22 C,Compact,Manual,Firmware Version 1.00,Off,2112,Large,IMG:PowerShot S3 IS JPEG,2816,PowerShot S3 IS,0.005 mm,3,sRGB,"Y, Cb, Cr, -",3,JPEG (old-style),Single,Normal,Camera Local Control,2014:07:12 16:00:18,Normal,Off,2014:07:12 16:00:18,None,1,/Users/david/Desktop/JPG,,Single-frame Shooting,Manual,"Baseline DCT, Huffman coding","Little-endian (Intel, II)",2112,2816,9.04,0220,0,Manual,1/320,2014:07:19 14:01:41+12:00,2014:07:12 16:00:18+12:00,IMG_4441.JPG,102-4441,rw-r--r--,1279 kB,Digital Camera,JPEG,1.00 rev 1.00,"Off, Red-eye reduction",(none),0,0,0,0100,8.0,6.0 mm,6.0 mm (35 mm equivalent: 35.5 mm),inches,12515.55556,5.84 mm,12497.04142,4.39 mm,Zoom,100/mm,Continuous,0 m,0.72 m,Single,Auto,53.8 deg,0.89 m,2112,2816x2112,On,2816,R98 - DCF basic file (sRGB),0100,100,6.0 - 72.0 mm,6.0 - 72.0 mm (35 mm equivalent: 35.5 - 426.1 mm),Unknown 6-72mm,Unknown (-1),14.3,Normal,Canon,n/a,2.7,2.7,72 mm,12.75,Evaluative,image/jpeg,8,6 mm,Canon PowerShot S3 IS,2014:07:12 16:00:18,Off,Off,1,0,Horizontal (normal),,0,Fine,JPEG,2112,2816,inches,Normal,5.9,Standard,Off,0,One-chip color area,0,0,Manual,1/320,1/318,Off,Center,Off,8,1/318,"(Binary data 2301 bytes, use -b option to extract)",0 0 0 0,2301,5120,,1,Auto,180,Centered,YCbCr4:2:2 (2 1),180,2816,2816
